アウト内容,アウト内容.1,アウト内容.2,出塁内容,出塁内容.1,出塁内容.2
結果,総数,割合,結果,総数,割合
ゴロ,37,26.2%,安打,37,67.3%
フライ,52,36.9%,四死球,15,27.3%
空三振,35,24.8%,失策出塁,3,5.5%
見三振,13,9.2%,野選,0,0.0%
犠打,4,2.8%,打・走妨,0,0.0%
守備妨,0,0.0%,,,
