種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,1.44,25,0,25,0,0,8,6,8,6,0,0,25.0,21,2,26,10,2,4,4,1.24,0.221,-,6.25
Nighter,1.19,24,0,24,1,1,4,7,5,8,1,1,22.2,16,0,22,3,0,3,3,0.84,0.195,-,7.56
