種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,1.66,22,0,22,1,0,6,6,7,7,1,0,21.2,20,1,27,4,2,4,4,1.11,0.235,-,5.42
Visitor,1.04,27,0,27,0,1,6,7,6,7,0,1,26.0,17,1,21,9,0,3,3,1.0,0.185,-,8.67
