条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
0-0より,.467,16,15,7,0,0,0,0,1,0,0,0,0.5
1-0より,.444,10,9,4,3,0,0,0,1,0,0,0,0.5
2-0より,-,1,0,0,0,0,0,0,0,1,0,0,1.0
3-0より,1.000,2,1,1,0,0,0,0,1,0,0,0,1.0
0-1より,.167,12,12,2,0,0,1,0,0,0,0,0,0.167
1-1より,.154,14,13,2,0,0,0,0,0,1,0,0,0.214
2-1より,.500,4,4,2,0,0,0,0,0,0,0,0,0.5
3-1より,1.000,2,1,1,0,0,0,0,1,0,0,0,1.0
0-2より,.167,6,6,1,0,0,0,3,0,0,0,0,0.167
1-2より,.200,15,15,3,1,0,0,6,0,0,0,0,0.2
2-2より,.111,10,9,1,0,0,0,4,0,0,0,1,0.1
3-2より,.222,13,9,2,1,1,0,3,4,0,0,0,0.462
