チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
巨人,2.08,5,0,5,0,1,0,0,0,0,0,1,4.1,9,1,3,0,1,1,1,2.08,0.429,-,4.33
阪神,0.0,4,0,4,0,0,0,0,0,0,0,0,2.0,1,0,1,1,0,0,0,1.0,0.143,-,99.0
広島,1.69,6,0,6,0,0,1,0,1,0,0,0,5.1,5,0,4,3,1,2,1,1.5,0.227,-,2.67
ヤクルト,4.76,6,0,6,0,0,1,0,1,0,0,0,5.2,6,0,5,3,0,3,3,1.59,0.286,-,1.89
中日,0.0,2,0,2,0,0,0,0,0,0,0,0,2.0,3,0,1,1,0,0,0,2.0,0.333,-,99.0
