種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,1.32,14,0,14,0,1,1,0,1,0,0,1,13.2,13,1,6,2,0,2,2,1.1,0.25,-,6.83
Visitor,2.79,13,0,13,0,0,1,0,1,0,0,0,9.2,13,0,10,6,2,4,3,1.97,0.31,-,2.42
