球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,打率,打数,安打,ＨＲ,三振,四球,死球
ストレート,9,47.4%,139.3,1,3,2,2,66.7%,25.0%,.000,3,0,0,2,0,0
カットボール,4,21.1%,138.3,1,1,0,1,50.0%,50.0%,.000,1,0,0,0,0,0
シンカー,2,10.5%,123.0,1,1,0,0,100.0%,100.0%,-,0,0,0,0,0,0
ツーシーム,2,10.5%,137.5,0,0,1,1,50.0%,0.0%,-,0,0,0,0,0,0
スライダー,1,5.3%,117.0,0,0,0,0,0.0%,0.0%,.000,1,0,0,0,0,0
フォーク,1,5.3%,132.0,1,0,0,0,100.0%,100.0%,.000,1,0,0,1,0,0
