種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,0.72,24,0,24,3,0,7,0,10,3,3,0,25.0,24,0,12,7,0,3,2,1.24,0.261,-,8.33
Visitor,3.57,25,0,25,0,3,10,1,10,1,0,3,22.2,22,3,19,10,1,9,9,1.41,0.262,-,2.52
