チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
ソフトバンク,2.61,10,0,10,1,1,2,0,3,1,1,1,10.1,8,1,7,3,0,3,3,1.06,0.229,-,3.44
日本ハム,1.35,7,0,7,1,1,3,0,4,1,1,1,6.2,5,0,4,5,0,1,1,1.5,0.2,-,6.67
ロッテ,1.17,7,0,7,0,0,1,0,1,0,0,0,7.2,9,0,4,2,1,1,1,1.43,0.321,-,7.67
楽天,4.82,11,0,11,0,0,4,0,4,0,0,0,9.1,15,1,8,5,0,5,5,2.14,0.357,-,1.87
オリックス,0.93,10,0,10,1,1,5,1,6,2,1,1,9.2,5,1,6,0,0,1,1,0.52,0.156,-,9.67
