アウト内容,アウト内容.1,アウト内容.2,出塁内容,出塁内容.1,出塁内容.2
結果,総数,割合,結果,総数,割合
ゴロ,50,39.7%,安打,34,64.2%
フライ,43,34.1%,四死球,17,32.1%
空三振,23,18.3%,失策出塁,2,3.8%
見三振,9,7.1%,野選,0,0.0%
犠打,1,0.8%,打・走妨,0,0.0%
守備妨,0,0.0%,,,
