種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,5.94,16,0,16,0,0,2,0,2,0,0,0,16.2,27,2,16,6,1,12,11,1.98,0.375,-,1.39
Visitor,3.8,19,0,19,0,2,3,1,3,1,0,2,21.1,24,0,21,4,0,10,9,1.31,0.286,-,2.13
