背番,名前,腕,最終登板,防御率,試合,先発,救援,連投(試),連投(日),勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,完投,完封,無四球,勝率,回数,被打者,投球数,P/IP,被安,被本,三振,四球,故意四,死球,暴投,ボーク,失点,自責,詳細URL,nf3_player_id
17,清水昇,右,10/2,4.74,35,0,35,0,0,0,2,5,1,5,1,0,2,0,0,0,.000,38.0,173,655,17.2,51,2,37,10,2,1,1,0,22,20,https://nf3.sakura.ne.jp/Central/S/p/17_stat.htm,17
