条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,0.253,174,162,41,6,0,4,4,34,10,2,0,0,0.305
1塁,0.122,46,41,5,0,0,0,0,12,1,1,3,0,0.163
2塁,0.313,17,16,5,1,0,0,2,4,1,0,0,0,0.353
3塁,0.0,4,4,0,0,0,0,0,0,0,0,0,0,0.0
1・2塁,0.241,30,29,7,3,0,0,7,7,1,0,0,0,0.267
1・3塁,0.286,8,7,2,0,0,1,5,2,0,0,0,1,0.25
2・3塁,0.0,3,1,0,0,0,0,2,1,0,0,0,2,0.0
満塁,0.25,4,4,1,0,0,0,1,2,0,0,0,0,0.25
得点圏,0.246,66,61,15,4,0,1,17,16,2,0,0,3,0.258
