打席数,打数,安打,打率,本塁,三振,四死,犠打,犠飛,出塁率
1打席目,11,4,.364,1,3,1,0,0,0.417
2打席目,12,2,.167,0,4,0,0,0,0.167
3打席目,10,3,.300,0,3,1,0,0,0.364
4打席目,5,1,.200,0,2,2,0,0,0.429
5打席目以上,0,0,-,0,0,0,0,0,
