打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Home,0.239,52,169,155,10,37,5,0,4,54,13,30,11,0,1,0,2,0,0,2,0.29,0.348,0.638
Visitor,0.235,49,178,162,11,38,4,0,3,51,19,35,13,1,0,0,3,0,1,3,0.287,0.315,0.601
