条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,0.286,112,98,28,5,0,12,12,36,13,1,0,0,0.375
1塁,0.256,50,43,11,1,0,5,10,12,7,0,0,0,0.36
2塁,0.182,29,22,4,1,0,0,3,8,7,0,0,0,0.379
3塁,0.25,10,8,2,0,0,2,4,3,2,0,0,0,0.4
1・2塁,0.4,13,10,4,0,0,2,8,3,3,0,0,0,0.538
1・3塁,0.333,3,3,1,0,0,0,2,0,0,0,0,0,0.333
2・3塁,0.0,3,1,0,0,0,0,2,1,0,0,0,2,0.0
満塁,0.5,4,2,1,0,0,1,6,1,0,1,0,1,0.5
得点圏,0.261,62,46,12,1,0,5,25,16,12,1,0,3,0.403
