チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
巨人,0.225,12,51,40,8,9,1,0,4,22,12,15,10,1,0,0,1,2,0,0,0.373,0.55,0.923
阪神,0.34,11,47,47,5,16,4,0,4,32,6,17,0,0,0,0,0,0,1,2,0.34,0.681,1.021
ＤｅＮＡ,0.275,13,51,40,10,11,1,0,6,30,11,12,11,2,0,0,0,1,1,1,0.431,0.75,1.181
広島,0.333,12,47,39,9,13,1,0,7,35,14,14,6,0,0,0,2,1,0,1,0.404,0.897,1.302
中日,0.095,8,28,21,2,2,0,0,1,5,4,6,5,0,2,0,0,0,0,1,0.321,0.238,0.56
