アウト内容,アウト内容.1,アウト内容.2,出塁内容,出塁内容.1,出塁内容.2
結果,総数,割合,結果,総数,割合
ゴロ,35,25.4%,安打,51,59.3%
フライ,39,28.3%,四死球,34,39.5%
空三振,53,38.4%,失策出塁,1,1.2%
見三振,11,8.0%,野選,0,0.0%
犠打,0,0.0%,打・走妨,0,0.0%
守備妨,0,0.0%,,,
