月名,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
3・4月,.250,1,4,4,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,.250,.250,0.5
5月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
6月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
7月,.300,3,12,10,2,3,0,0,2,9,2,5,2,1,0,0,0,0,0,0,.417,.900,1.317
8月,.291,27,114,103,17,30,6,0,12,72,22,34,9,0,0,0,2,1,1,3,.342,.699,1.041
9月,.213,21,81,61,13,13,0,0,7,34,21,18,18,2,2,0,0,2,1,2,.407,.557,0.965
10月,.444,4,13,9,2,4,1,0,1,8,2,5,3,0,0,0,1,1,0,0,.538,.889,1.427
11月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
