月名,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
3・4月,.184,24,96,87,11,16,2,0,1,21,7,10,7,0,1,1,0,4,1,1,.253,.241,0.494
5月,.242,23,74,66,11,16,2,1,2,26,7,11,4,0,2,1,1,1,1,0,.301,.394,0.695
6月,.313,22,90,80,8,25,6,2,2,41,9,9,7,1,0,2,1,0,0,1,.364,.513,0.876
7月,.173,22,85,75,5,13,5,0,1,21,6,13,7,0,0,1,2,0,0,0,.238,.280,0.518
8月,.225,24,82,71,2,16,1,0,0,17,6,12,7,0,0,3,1,2,2,1,.291,.239,0.531
9月,.190,17,23,21,5,4,0,0,0,4,1,1,1,0,0,1,0,2,0,0,.227,.190,0.418
10月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
11月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
