条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,0.224,269,246,55,10,0,4,4,38,21,2,0,0,0.29
1塁,0.235,75,68,16,4,0,1,4,7,2,0,5,0,0.257
2塁,0.172,33,29,5,1,1,0,2,3,3,1,0,0,0.273
3塁,0.333,8,6,2,0,0,0,4,1,1,0,0,1,0.375
1・2塁,0.192,34,26,5,0,2,1,8,3,4,0,4,0,0.3
1・3塁,0.182,13,11,2,0,0,0,4,3,0,0,0,2,0.154
2・3塁,0.429,10,7,3,1,0,0,7,1,2,0,0,1,0.5
満塁,0.286,8,7,2,0,0,0,3,0,0,0,0,1,0.25
得点圏,0.221,106,86,19,2,3,1,28,11,10,1,4,5,0.294
