打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Home,0.225,67,232,204,18,46,7,2,2,63,24,24,17,1,3,5,3,6,1,1,0.291,0.309,0.6
Visitor,0.224,65,218,196,24,44,9,1,4,67,12,32,16,0,0,4,2,3,3,2,0.28,0.342,0.622
