条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
0-0より,.389,22,18,7,2,0,0,0,2,0,2,0,0.45
1-0より,.214,14,14,3,0,0,0,0,0,0,0,0,0.214
2-0より,.000,4,4,0,0,0,0,0,0,0,0,0,0.0
3-0より,-,3,0,0,0,0,0,0,3,0,0,0,1.0
0-1より,.125,18,16,2,0,0,0,0,0,1,1,0,0.176
1-1より,.348,23,23,8,1,1,0,0,0,0,0,0,0.348
2-1より,.125,8,8,1,0,0,0,0,0,0,0,0,0.125
3-1より,.500,7,6,3,0,0,0,0,1,0,0,0,0.571
0-2より,.138,29,29,4,0,0,0,12,0,0,0,0,0.138
1-2より,.111,27,27,3,0,0,0,13,0,0,0,0,0.111
2-2より,.167,30,30,5,1,0,0,11,0,0,0,0,0.167
3-2より,.077,14,13,1,0,0,0,6,1,0,0,0,0.143
