アウト内容,アウト内容.1,アウト内容.2,出塁内容,出塁内容.1,出塁内容.2
結果,総数,割合,結果,総数,割合
ゴロ,47,30.5%,安打,37,82.2%
フライ,62,40.3%,四死球,8,17.8%
空三振,37,24.0%,失策出塁,0,0.0%
見三振,5,3.2%,野選,0,0.0%
犠打,3,1.9%,打・走妨,0,0.0%
守備妨,0,0.0%,,,
