種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,0.0,11,0,11,0,0,8,2,8,2,0,0,11.2,8,0,6,1,0,0,0,0.77,0.2,-,99.0
Nighter,0.22,42,0,42,1,0,28,7,29,8,1,0,41.1,29,0,36,6,1,1,1,0.85,0.196,-,41.33
