チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
ソフトバンク,.222,3,11,9,1,2,2,0,0,4,1,1,0,0,1,1,0,0,0,0,.300,.444,0.744
日本ハム,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
ロッテ,.400,2,7,5,0,2,1,0,0,3,0,0,1,0,1,0,0,0,0,0,.571,.600,1.171
楽天,-,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.000,-,1.0
オリックス,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
西武,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
