チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
阪神,2.57,2,1,1,0,1,0,0,0,0,0,0,7.0,6,0,5,2,0,2,2,1.14,0.24,1.29,99.0
ＤｅＮＡ,6.75,2,0,2,0,0,0,0,0,0,0,0,4.0,6,1,3,1,1,3,3,1.75,0.375,-,1.33
広島,9.0,1,0,1,0,0,0,0,0,0,0,0,1.0,1,1,0,0,1,1,1,1.0,0.25,-,1.0
ヤクルト,1.86,3,1,2,0,0,1,0,1,0,0,0,9.2,14,0,8,4,0,2,2,1.86,0.341,2.57,99.0
中日,5.54,4,2,2,0,1,0,0,0,0,0,0,13.0,11,4,15,1,0,8,8,0.92,0.229,4.91,99.0
