打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Home,0.271,62,186,166,25,45,2,0,7,68,21,55,12,2,3,3,2,8,2,1,0.328,0.41,0.738
Visitor,0.271,64,227,210,25,57,14,0,5,86,19,67,13,0,2,2,0,10,2,5,0.32,0.41,0.73
