打席数,打数,安打,打率,本塁,三振,四死,犠打,犠飛,出塁率
1打席目,21,2,0.095,0,4,2,0,0,0.174
2打席目,19,5,0.263,0,0,4,0,0,0.391
3打席目,19,1,0.053,0,3,2,0,0,0.143
4打席目,8,1,0.125,0,1,1,0,0,0.222
5打席目以上,2,2,1.0,0,0,0,0,0,1.0
