月名,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
3・4月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
5月,.200,3,10,10,0,2,0,0,0,2,0,6,0,0,0,0,0,0,0,0,.200,.200,0.4
6月,.286,21,83,70,6,20,5,0,1,28,7,12,13,2,0,0,0,3,2,1,.398,.400,0.798
7月,.296,20,94,81,4,24,4,2,1,35,8,11,12,2,0,1,0,0,0,1,.387,.432,0.819
8月,.237,25,104,93,13,22,3,1,4,39,9,13,9,1,0,0,2,1,1,1,.298,.419,0.717
9月,.246,20,75,69,6,17,5,0,0,22,2,15,6,0,0,0,0,1,1,0,.307,.319,0.626
10月,.667,1,3,3,1,2,2,0,0,4,0,0,0,0,0,0,0,0,0,0,.667,1.333,2.0
11月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
