打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
1番,.222,2,9,9,2,2,1,0,0,3,2,1,0,0,0,0,0,0,0,0,.222,.333,0.556
2番,.215,21,86,79,5,17,3,0,3,29,9,13,5,0,0,2,0,0,0,0,.262,.367,0.629
3番,.270,22,97,89,11,24,4,1,2,36,8,12,6,0,0,1,1,0,1,0,.313,.404,0.717
4番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
5番,.385,4,16,13,1,5,0,1,0,7,0,2,2,0,1,0,0,0,0,0,.500,.538,1.038
6番,.243,10,41,37,1,9,1,0,0,10,0,2,3,0,0,1,0,0,0,0,.300,.270,0.57
7番,.143,11,35,28,1,4,1,0,0,5,3,4,6,1,0,0,1,0,0,1,.286,.179,0.464
8番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
9番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
