アウト内容,アウト内容.1,アウト内容.2,出塁内容,出塁内容.1,出塁内容.2
結果,総数,割合,結果,総数,割合
ゴロ,6,35.3%,安打,1,100.0%
フライ,3,17.6%,四死球,0,0.0%
空三振,7,41.2%,失策出塁,0,0.0%
見三振,1,5.9%,野選,0,0.0%
犠打,0,0.0%,打・走妨,0,0.0%
守備妨,0,0.0%,,,
