チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
巨人,0.18,20,58,50,3,9,3,1,0,14,3,12,5,0,0,3,0,0,2,3,0.255,0.28,0.535
阪神,0.182,18,54,44,3,8,1,0,0,9,3,10,4,0,1,4,1,0,0,1,0.26,0.205,0.465
ＤｅＮＡ,0.132,17,45,38,2,5,1,0,0,6,4,11,2,0,2,2,1,0,1,0,0.209,0.158,0.367
ヤクルト,0.2,17,54,45,3,9,0,0,0,9,2,15,5,1,2,2,0,0,0,1,0.308,0.2,0.508
中日,0.245,22,61,49,7,12,1,0,0,13,0,11,8,0,1,3,0,1,0,0,0.362,0.265,0.627
