種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,2.36,20,0,20,2,2,9,0,11,2,2,2,26.2,26,1,32,5,1,7,7,1.16,0.265,-,3.81
Visitor,1.33,17,0,17,3,1,6,0,9,3,3,1,27.0,17,2,29,9,1,4,4,0.96,0.177,-,6.75
