チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
ソフトバンク,0.22,15,60,50,5,11,2,0,3,22,5,9,8,0,2,0,0,0,0,0,0.35,0.44,0.79
日本ハム,0.241,10,32,29,0,7,1,0,0,8,3,5,2,0,0,1,0,0,0,0,0.29,0.276,0.566
楽天,0.098,17,43,41,2,4,3,0,0,7,4,13,1,0,1,0,0,1,0,0,0.14,0.171,0.31
オリックス,0.231,8,28,26,1,6,0,0,0,6,0,4,1,0,0,1,0,1,0,0,0.259,0.231,0.49
西武,0.275,13,47,40,3,11,1,0,1,15,4,8,5,0,0,1,1,0,0,0,0.348,0.375,0.723
