球場,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
ZOZOマリン,.278,50,190,169,11,47,11,0,0,58,16,27,14,2,4,0,3,0,0,2,.342,.343,0.685
みずほPayPay,.133,6,17,15,0,2,1,0,0,3,1,5,2,0,0,0,0,0,0,0,.235,.200,0.435
エスコンＦ,.111,8,28,27,2,3,0,0,0,3,0,7,1,0,0,0,0,0,0,1,.143,.111,0.254
楽天モバイル,.313,4,16,16,2,5,1,0,0,6,0,6,0,0,0,0,0,0,0,1,.313,.375,0.688
京セラD大阪,.222,5,21,18,2,4,0,0,0,4,1,3,3,0,0,0,0,0,0,1,.333,.222,0.556
ベルーナドーム,.217,6,25,23,0,5,0,0,0,5,2,5,2,0,0,0,0,1,0,2,.280,.217,0.497
Pa その他,.125,4,18,16,2,2,1,0,0,3,3,7,2,0,0,0,0,0,0,0,.222,.188,0.41
東京ドーム,.400,2,6,5,2,2,0,0,0,2,0,1,1,0,0,0,0,0,0,0,.500,.400,0.9
甲子園,.200,3,11,10,0,2,0,0,0,2,1,3,0,0,0,0,1,0,1,0,.182,.200,0.382
横浜,.231,3,13,13,1,3,1,0,0,4,1,1,0,0,0,0,0,0,0,0,.231,.308,0.538
マツダスタジアム,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
神宮,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
バンテリンドーム,.400,2,5,5,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,.400,.400,0.8
Ce その他,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
