アウト内容,アウト内容.1,アウト内容.2,出塁内容,出塁内容.1,出塁内容.2
結果,総数,割合,結果,総数,割合
ゴロ,2,15.4%,安打,4,80.0%
フライ,6,46.2%,四死球,1,20.0%
空三振,3,23.1%,失策出塁,0,0.0%
見三振,2,15.4%,野選,0,0.0%
犠打,0,0.0%,打・走妨,0,0.0%
守備妨,0,0.0%,,,
