打席数,打数,安打,打率,本塁,三振,四死,犠打,犠飛,出塁率
1打席目,8,1,.125,0,4,2,0,0,0.3
2打席目,9,1,.111,0,2,1,0,0,0.2
3打席目,7,2,.286,0,2,0,1,0,0.286
4打席目,4,0,.000,0,2,1,0,0,0.2
5打席目以上,0,0,-,0,0,0,0,0,
