打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Day,0.0,6,11,9,0,0,0,0,0,0,1,3,2,2,0,0,0,0,0,0,0.182,0.0,0.182
Nighter,0.16,14,30,25,2,4,0,0,0,4,0,10,4,0,0,1,0,0,0,0,0.276,0.16,0.436
