条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,0.178,124,118,21,4,0,4,4,49,4,2,0,0,0.218
1塁,0.267,47,45,12,2,0,1,3,18,2,0,0,0,0.298
2塁,0.158,20,19,3,0,0,1,3,7,1,0,0,0,0.2
3塁,0.0,7,6,0,0,0,0,0,3,1,0,0,0,0.143
1・2塁,0.333,25,21,7,1,0,1,8,5,3,1,0,0,0.44
1・3塁,0.2,12,10,2,0,0,2,6,3,1,1,0,0,0.333
2・3塁,0.25,8,4,1,0,0,0,4,1,1,1,0,2,0.375
満塁,0.333,10,9,3,0,0,2,11,4,0,1,0,0,0.4
得点圏,0.232,82,69,16,1,0,6,32,23,7,4,0,2,0.329
