打席数,打数,安打,打率,本塁,三振,四死,犠打,犠飛,出塁率
1打席目,16,3,.188,1,3,0,0,0,0.188
2打席目,15,3,.200,0,6,1,0,0,0.25
3打席目,13,4,.308,0,1,2,0,0,0.4
4打席目,4,1,.250,0,2,2,0,0,0.5
5打席目以上,0,0,-,0,0,0,0,0,
