チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
日本ハム,.167,5,14,12,1,2,0,0,0,2,0,2,2,0,0,0,0,0,0,0,.286,.167,0.452
ロッテ,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
楽天,.222,3,10,9,1,2,1,0,0,3,0,1,0,0,1,0,0,0,0,0,.300,.333,0.633
オリックス,.333,1,4,3,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,.500,.333,0.833
西武,.333,1,3,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,.333,.333,0.667
