打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Day,0.15,8,22,20,2,3,0,0,1,6,1,6,2,0,0,0,0,0,0,0,0.227,0.3,0.527
Nighter,0.303,10,35,33,7,10,3,0,1,16,4,8,2,0,0,0,0,0,0,0,0.343,0.485,0.828
