打席数,打数,安打,打率,本塁,三振,四死,犠打,犠飛,出塁率
1打席目,14,2,.143,0,2,1,0,0,0.2
2打席目,14,6,.429,1,3,1,0,0,0.467
3打席目,13,3,.231,1,3,1,0,0,0.286
4打席目,9,2,.222,0,5,0,0,0,0.222
5打席目以上,0,0,-,0,0,1,0,0,
