条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,.259,29,27,7,1,0,2,2,8,2,0,0,0,.310
1塁,.273,11,11,3,0,0,0,0,3,0,0,0,0,.273
2塁,1.000,5,3,3,2,0,0,3,0,2,0,0,0,1.000
3塁,-,0,0,0,0,0,0,0,0,0,0,0,0,-
1・2塁,.000,7,7,0,0,0,0,0,1,0,0,0,0,.000
1・3塁,.000,2,2,0,0,0,0,0,0,0,0,0,0,.000
2・3塁,.000,2,2,0,0,0,0,0,2,0,0,0,0,.000
満塁,.000,1,1,0,0,0,0,0,0,0,0,0,0,.000
得点圏,.200,17,15,3,2,0,0,3,3,2,0,0,0,.294
