種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,3.64,6,5,1,3,3,0,0,1,1,1,0,29.2,24,3,27,11,2,14,12,1.18,0.22,6.0,2.00
Visitor,4.27,9,9,0,4,5,0,0,0,0,0,0,52.2,46,1,34,19,2,27,25,1.23,0.241,3.1,-
