打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Day,0.275,34,126,102,8,28,8,0,0,36,9,20,14,0,3,7,0,1,1,1,0.378,0.353,0.731
Nighter,0.235,83,288,238,13,56,11,1,2,75,18,71,39,6,2,9,0,1,1,2,0.348,0.315,0.663
