月名,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
3・4月,.208,19,62,53,2,11,1,0,0,12,5,16,5,1,1,3,0,0,0,0,.288,.226,0.515
5月,.239,20,60,46,4,11,3,0,0,14,4,7,12,1,0,2,0,1,0,1,.397,.304,0.701
6月,.305,19,71,59,6,18,6,0,1,27,5,18,10,2,0,2,0,0,1,0,.406,.458,0.863
7月,.255,18,63,51,2,13,2,1,1,20,4,15,6,2,2,4,0,0,0,0,.356,.392,0.748
8月,.225,22,87,71,4,16,2,0,0,18,4,20,12,0,2,2,0,0,0,1,.353,.254,0.606
9月,.250,18,67,56,3,14,5,0,0,19,5,14,8,0,0,3,0,1,1,1,.344,.339,0.683
10月,.250,1,4,4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,.250,.250,0.5
11月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
