種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,2.66,20,20,0,7,8,0,0,0,0,0,0,128.1,122,7,53,31,7,39,38,1.19,0.256,2.6,-
Nighter,3.12,3,3,0,0,3,0,0,0,0,0,0,17.1,14,2,8,6,0,6,6,1.15,0.219,1.35,-
