球場,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
バンテリンドーム,2.72,12,12,0,4,3,0,0,0,0,0,0,79.1,80,4,31,23,6,24,24,1.3,0.271,3.35,-
東京ドーム,6.00,1,1,0,1,0,0,0,0,0,0,0,6.0,6,1,3,1,0,4,4,1.17,0.261,6.43,-
甲子園,3.38,3,3,0,1,2,0,0,0,0,0,0,16.0,20,1,10,3,1,6,6,1.44,0.313,1.89,-
横浜,0.69,2,2,0,1,1,0,0,0,0,0,0,13.0,5,0,8,3,0,1,1,0.62,0.119,0.60,-
マツダスタジアム,1.93,2,2,0,0,2,0,0,0,0,0,0,14.0,10,1,2,2,0,4,3,0.86,0.192,0.56,-
神宮,4.82,2,2,0,0,2,0,0,0,0,0,0,9.1,10,2,4,4,0,5,5,1.5,0.27,1.64,-
Ce その他,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
みずほPayPay,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
エスコンＦ,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
ZOZOマリン,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
楽天モバイル,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
京セラD大阪,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
ベルーナドーム,1.13,1,1,0,0,1,0,0,0,0,0,0,8.0,5,0,3,1,0,1,1,0.75,0.179,0.00,-
Pa その他,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
