球場,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
京セラD大阪,.250,28,44,40,4,10,0,0,0,10,4,11,2,0,1,1,0,1,0,0,.302,.250,0.552
みずほPayPay,.200,7,6,5,1,1,0,0,0,1,0,2,0,0,0,1,0,0,0,0,.200,.200,0.4
エスコンＦ,.143,6,7,7,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,.143,.143,0.286
ZOZOマリン,.000,4,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,.000,.000,0.0
楽天モバイル,.375,6,11,8,3,3,0,0,0,3,2,2,2,0,0,1,0,1,0,0,.500,.375,0.875
ベルーナドーム,.000,6,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,.500,.000,0.5
Pa その他,-,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
東京ドーム,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
甲子園,.400,3,6,5,0,2,0,0,0,2,0,1,0,0,0,1,0,0,0,0,.400,.400,0.8
横浜,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
マツダスタジアム,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
神宮,-,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
バンテリンドーム,-,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.000,-,1.0
Ce その他,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
