球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,39,50.6%,141.3,2,7,7,17,41.0%,13.3%,.167,6,1,1,1,3,1
ツーシーム,20,26.0%,135.5,1,0,2,12,15.0%,12.5%,.400,5,2,0,0,0,0
スライダー,17,22.1%,127.4,3,0,1,7,23.5%,30.0%,.500,6,3,0,0,1,0
カーブ,1,1.3%,123.0,0,0,0,1,0.0%,-%,-,0,0,0,0,0,0
