アウト内容,アウト内容.1,アウト内容.2,出塁内容,出塁内容.1,出塁内容.2
結果,総数,割合,結果,総数,割合
ゴロ,3,25.0%,安打,6,54.5%
フライ,7,58.3%,四死球,5,45.5%
空三振,0,0.0%,失策出塁,0,0.0%
見三振,1,8.3%,野選,0,0.0%
犠打,1,8.3%,打・走妨,0,0.0%
守備妨,0,0.0%,,,
