種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,1.08,34,0,34,7,1,24,1,31,8,7,1,33.1,23,2,36,7,2,4,4,0.9,0.19,-,8.33
Visitor,3.42,28,0,28,1,3,22,0,23,1,1,3,26.1,24,2,24,7,2,10,10,1.18,0.242,-,2.63
