球場,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
東京ドーム,.317,29,117,104,20,33,5,1,11,73,24,10,11,0,2,0,0,0,0,3,.393,.702,1.095
甲子園,.364,6,24,22,1,8,3,0,0,11,3,1,1,0,0,0,1,0,0,0,.375,.500,0.875
横浜,.586,8,35,29,5,17,6,0,2,29,10,6,5,0,1,0,0,0,1,0,.657,1.000,1.657
マツダスタジアム,.083,7,29,24,3,2,0,0,0,2,1,2,5,0,0,0,0,0,0,1,.241,.083,0.325
神宮,.235,9,44,34,3,8,3,0,1,14,4,7,7,1,3,0,0,0,0,0,.409,.412,0.821
バンテリンドーム,.333,7,31,27,5,9,2,0,1,14,5,5,2,1,1,0,1,1,0,0,.387,.519,0.906
Ce その他,.333,1,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,.333,.333,0.667
みずほPayPay,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
エスコンＦ,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
ZOZOマリン,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
楽天モバイル,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
京セラD大阪,.500,2,10,8,1,4,2,0,0,6,2,2,2,0,0,0,0,0,0,0,.600,.750,1.35
ベルーナドーム,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
Pa その他,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
