週間,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
9/1〜10/5,0.369,23,102,84,16,31,9,0,4,52,18,12,14,0,4,0,0,0,0,1,0.48,0.619,1.099
