条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,0.268,286,272,73,8,2,4,4,45,12,2,0,0,0.304
1塁,0.278,85,79,22,2,2,0,2,10,3,0,3,0,0.305
2塁,0.256,45,43,11,1,0,0,2,6,1,0,1,0,0.273
3塁,0.0,11,10,0,0,0,0,2,3,1,0,0,0,0.091
1・2塁,0.429,24,21,9,0,0,0,2,4,0,0,3,0,0.429
1・3塁,0.308,14,13,4,0,0,2,10,2,0,0,0,1,0.286
2・3塁,0.25,9,8,2,0,0,0,3,2,0,0,1,0,0.25
満塁,0.125,17,16,2,0,1,0,6,3,0,0,0,1,0.118
得点圏,0.252,120,111,28,1,1,2,25,20,2,0,5,2,0.261
