打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Day,0.257,47,192,183,22,47,5,3,2,64,14,22,7,0,0,2,0,10,2,1,0.284,0.35,0.634
Nighter,0.272,77,299,279,29,76,6,2,4,98,17,53,10,0,2,6,2,12,2,1,0.3,0.351,0.652
