種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,2.39,28,0,28,0,1,10,1,10,1,0,1,26.1,13,1,25,9,0,9,7,0.84,0.146,-,2.93
Visitor,0.57,32,0,32,4,1,19,0,23,4,4,1,31.1,17,0,32,12,1,2,2,0.93,0.157,-,15.67
