球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,499,58.0%,151.5,43,71,113,174,45.5%,16.9%,.162,117,19,0,23,16,1
チェンジアップ,329,38.3%,129.5,80,45,44,119,51.4%,48.5%,.127,71,9,1,31,4,0
フォーク,31,3.6%,139.1,5,4,3,13,38.7%,35.7%,.222,9,2,0,3,0,0
カットボール,1,0.1%,137.0,0,0,0,1,0.0%,-%,-,0,0,0,0,0,0
