チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
巨人,0.71,13,0,13,1,1,7,0,8,1,1,1,12.2,6,0,10,5,1,3,1,0.87,0.136,-,4.22
阪神,6.14,8,0,8,0,1,1,0,1,0,0,1,7.1,6,0,7,3,0,5,5,1.23,0.24,-,1.47
ＤｅＮＡ,0.0,11,0,11,1,0,6,0,7,1,1,0,10.0,7,0,10,4,0,0,0,1.1,0.194,-,99.0
ヤクルト,0.0,10,0,10,1,0,5,0,6,1,1,0,10.0,4,0,9,3,0,0,0,0.7,0.125,-,99.0
中日,2.31,12,0,12,0,0,8,1,8,1,0,0,11.2,7,1,13,3,0,3,3,0.86,0.167,-,3.89
