種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,0.6,17,0,17,0,0,8,0,8,0,0,0,15.0,8,0,18,5,0,3,1,0.87,0.151,-,5.0
Nighter,1.69,43,0,43,4,2,21,1,25,5,4,2,42.2,22,1,39,16,1,8,8,0.89,0.153,-,5.33
