アウト内容,アウト内容.1,アウト内容.2,出塁内容,出塁内容.1,出塁内容.2
結果,総数,割合,結果,総数,割合
ゴロ,7,26.9%,安打,5,62.5%
フライ,11,42.3%,四死球,3,37.5%
空三振,6,23.1%,失策出塁,0,0.0%
見三振,1,3.8%,野選,0,0.0%
犠打,1,3.8%,打・走妨,0,0.0%
守備妨,0,0.0%,,,
