打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Home,0.193,44,98,83,10,16,5,0,0,21,2,14,7,0,1,7,0,1,0,1,0.264,0.253,0.517
Visitor,0.257,37,78,74,4,19,1,1,0,22,2,18,3,0,0,1,0,5,1,2,0.286,0.297,0.583
